Provider,Total_Inpatient_Claims,Total_Outpatient_Claims,Total_Claims,Unique_Beneficiaries,Avg_Inpatient_Reimbursement,Avg_Outpatient_Reimbursement,Total_Inpatient_Reimbursement,Total_Outpatient_Reimbursement,Avg_Claim_Duration,Avg_Length_of_Stay,Inpatient_Outpatient_Ratio,Number_of_States_Served,Number_of_Counties_Served,AveragePatientAge,PercentageMalePatients,PercentageFemalePatients,AveragePartACoverage,AveragePartBCoverage,AlzheimerPatientPercentage,HeartFailurePatientPercentage,KidneyDiseasePatientPercentage,CancerPatientPercentage,COPDPatientPercentage,DepressionPatientPercentage,DiabetesPatientPercentage,IschemicHeartDiseasePercentage,OsteoporosisPatientPercentage,RheumatoidArthritisPatientPercentage,StrokePatientPercentage,AverageAnnualInpatientReimbursement,AverageAnnualOutpatientReimbursement,AverageAnnualInpatientDeductible,AverageAnnualOutpatientDeductible,AverageDeductiblePaidPerClaim,NumberOfUniqueDiagnosisCodes,NumberOfUniqueProcedureCodes,NumberOfUniqueAttendingPhysicians,NumberOfUniqueOperatingPhysicians,NumberOfUniqueOtherPhysicians,PotentialFraud
PRV51070,10.0,89.0,99.0,69,10100.0,274.2696629213483,101000.0,24410.0,4.1,4.1,0.11235955056179775,5,20,70.7536231884058,47.82608695652174,52.17391304347826,11.826086956521738,12.0,37.68115942028986,50.72463768115942,37.68115942028986,11.594202898550725,26.08695652173913,37.68115942028986,72.46376811594203,71.01449275362319,27.536231884057973,21.73913043478261,13.043478260869565,4296.086956521739,2351.159420289855,526.2608695652174,555.5072463768116,110.9090909090909,222.0,6.0,46,15.0,16.0,No
PRV51071,0.0,24.0,24.0,24,0.0,356.25,0.0,8550.0,0.0,0.0,0.0,2,9,68.45833333333333,29.166666666666668,70.83333333333334,11.5,11.541666666666666,50.0,58.333333333333336,33.33333333333333,8.333333333333332,37.5,58.333333333333336,75.0,87.5,41.66666666666667,20.833333333333336,16.666666666666664,4195.833333333333,2279.1666666666665,267.0,440.8333333333333,2.0833333333333335,55.0,0.0,11,2.0,5.0,No
PRV51072,12.0,200.0,212.0,160,6000.0,235.85,72000.0,47170.0,4.25,4.25,0.06,3,23,70.975,41.875,58.12500000000001,11.925,11.86875,35.625,55.00000000000001,43.75,10.625,32.5,35.625,74.375,77.5,36.875,31.25,7.5,4419.1875,2065.25,602.75,591.5,57.71563981042654,417.0,6.0,47,22.0,45.0,No
PRV51074,5.0,34.0,39.0,39,6200.0,299.11764705882354,31000.0,10170.0,2.6,2.6,0.14705882352941177,5,14,73.02564102564102,38.46153846153847,61.53846153846154,12.0,11.692307692307692,38.46153846153847,58.97435897435898,46.15384615384615,15.384615384615385,33.33333333333333,46.15384615384615,71.7948717948718,87.17948717948718,35.8974358974359,25.64102564102564,2.564102564102564,5348.717948717948,1971.7948717948718,450.97435897435895,662.8205128205128,138.97435897435898,114.0,1.0,14,5.0,5.0,No
PRV51075,0.0,17.0,17.0,13,0.0,502.94117647058823,0.0,8550.0,0.0,0.0,0.0,1,5,75.07692307692308,30.76923076923077,69.23076923076923,11.076923076923077,11.076923076923077,23.076923076923077,46.15384615384615,30.76923076923077,23.076923076923077,30.76923076923077,46.15384615384615,76.92307692307693,92.3076923076923,23.076923076923077,61.53846153846154,7.6923076923076925,3203.846153846154,2197.6923076923076,246.46153846153845,577.6923076923077,4.117647058823529,38.0,0.0,4,2.0,3.0,No
PRV51076,0.0,29.0,29.0,27,0.0,352.7586206896552,0.0,10230.0,0.0,0.0,0.0,1,7,75.74074074074075,48.148148148148145,51.85185185185185,11.555555555555555,11.88888888888889,48.148148148148145,59.25925925925925,40.74074074074074,25.925925925925924,18.51851851851852,40.74074074074074,77.77777777777779,88.88888888888889,33.33333333333333,40.74074074074074,14.814814814814813,4973.7037037037035,2139.6296296296296,532.7407407407408,511.85185185185185,1.7241379310344827,67.0,0.0,8,3.0,5.0,No
PRV51077,16.0,17.0,33.0,30,12437.5,314.70588235294116,199000.0,5350.0,5.9375,5.9375,0.9411764705882353,1,4,71.23333333333333,40.0,60.0,12.0,11.966666666666667,43.333333333333336,70.0,56.666666666666664,16.666666666666664,30.0,60.0,83.33333333333334,86.66666666666667,50.0,36.666666666666664,13.333333333333334,8792.0,2517.6666666666665,854.4,697.0,506.875,127.0,8.0,11,2.0,5.0,Yes
PRV51078,9.0,14.0,23.0,23,8444.444444444445,162.14285714285714,76000.0,2270.0,6.666666666666667,6.666666666666667,0.6428571428571429,1,9,70.78260869565217,26.08695652173913,73.91304347826086,12.0,12.0,30.434782608695656,60.86956521739131,30.434782608695656,13.043478260869565,34.78260869565217,43.47826086956522,69.56521739130434,69.56521739130434,30.434782608695656,21.73913043478261,17.391304347826086,4907.391304347826,952.6086956521739,650.0869565217391,370.8695652173913,392.90909090909093,91.0,8.0,13,5.0,5.0,No
PRV51081,6.0,194.0,200.0,131,13166.666666666666,232.37113402061857,79000.0,45080.0,6.0,6.0,0.030927835051546393,2,7,70.89312977099236,47.32824427480916,52.67175572519084,11.908396946564885,11.900763358778626,48.854961832061065,60.30534351145038,44.274809160305345,9.16030534351145,29.770992366412212,42.74809160305343,65.64885496183206,77.86259541984732,28.24427480916031,29.00763358778626,12.213740458015266,5272.137404580153,2129.389312977099,456.5496183206107,666.412213740458,35.84,395.0,8.0,3,2.0,1.0,No
PRV51082,0.0,34.0,34.0,31,0.0,160.88235294117646,0.0,5470.0,0.0,0.0,0.0,1,6,72.35483870967742,29.03225806451613,70.96774193548387,12.0,12.0,38.70967741935484,48.38709677419355,38.70967741935484,6.451612903225806,19.35483870967742,32.25806451612903,83.87096774193549,67.74193548387096,25.806451612903224,22.58064516129032,9.67741935483871,7421.935483870968,5438.709677419355,413.4193548387097,568.8709677419355,2.0588235294117645,69.0,0.0,9,3.0,6.0,No
PRV51083,0.0,90.0,90.0,81,0.0,201.11111111111111,0.0,18100.0,0.0,0.0,0.0,3,15,74.33333333333333,37.03703703703704,62.96296296296296,11.777777777777779,11.851851851851851,39.50617283950617,59.25925925925925,46.913580246913575,14.814814814814813,30.864197530864196,49.382716049382715,70.37037037037037,80.24691358024691,30.864197530864196,28.39506172839506,9.876543209876543,3913.0864197530864,2032.3456790123457,393.037037037037,519.3827160493827,1.5555555555555556,183.0,0.0,18,8.0,15.0,No
PRV51084,20.0,90.0,110.0,85,9550.0,273.1111111111111,191000.0,24580.0,5.65,5.65,0.2222222222222222,2,17,72.25882352941177,52.94117647058824,47.05882352941176,12.0,11.929411764705883,44.70588235294118,58.82352941176471,41.17647058823529,10.588235294117647,25.882352941176475,36.470588235294116,76.47058823529412,71.76470588235294,31.76470588235294,32.94117647058823,14.117647058823529,5558.588235294118,1388.0,665.1294117647059,415.05882352941177,199.0,247.0,11.0,32,12.0,15.0,Yes
PRV51086,31.0,108.0,139.0,115,13322.58064516129,307.1296296296296,413000.0,33170.0,4.838709677419355,4.838709677419355,0.28703703703703703,3,19,74.40869565217392,30.434782608695656,69.56521739130434,12.0,11.965217391304348,34.78260869565217,55.65217391304348,47.82608695652174,14.782608695652174,33.91304347826087,46.08695652173913,69.56521739130434,76.52173913043478,25.217391304347824,30.434782608695656,7.82608695652174,7353.304347826087,1974.1739130434783,648.3130434782609,663.9130434782609,238.61870503597123,356.0,24.0,24,16.0,18.0,No
PRV51089,18.0,210.0,228.0,197,9833.333333333334,256.6666666666667,177000.0,53900.0,5.166666666666667,5.166666666666667,0.08571428571428572,5,41,71.31472081218274,39.08629441624365,60.913705583756354,11.847715736040609,11.939086294416244,33.50253807106599,56.852791878172596,44.16243654822335,14.720812182741117,29.949238578680205,44.16243654822335,68.02030456852792,72.58883248730965,34.01015228426396,28.934010152284262,11.6751269035533,6220.05076142132,1891.1675126903554,616.9137055837564,573.6548223350254,82.36123348017621,452.0,16.0,72,29.0,43.0,No
PRV51090,0.0,7.0,7.0,7,0.0,832.8571428571429,0.0,5830.0,0.0,0.0,0.0,1,3,71.71428571428571,57.14285714285714,42.857142857142854,12.0,12.0,14.285714285714285,28.57142857142857,28.57142857142857,42.857142857142854,14.285714285714285,28.57142857142857,85.71428571428571,71.42857142857143,42.857142857142854,71.42857142857143,0.0,714.2857142857143,2831.4285714285716,152.57142857142858,735.7142857142857,8.571428571428571,15.0,0.0,3,1.0,1.0,No
PRV51091,0.0,44.0,44.0,44,0.0,210.6818181818182,0.0,9270.0,0.0,0.0,0.0,2,14,69.0909090909091,50.0,50.0,11.727272727272727,11.795454545454545,27.27272727272727,65.9090909090909,31.818181818181817,11.363636363636363,34.090909090909086,54.54545454545454,65.9090909090909,81.81818181818183,27.27272727272727,36.36363636363637,13.636363636363635,7451.363636363636,2429.090909090909,715.8181818181819,629.0454545454545,1.8181818181818181,104.0,0.0,19,6.0,13.0,No
PRV51093,2.0,7.0,9.0,9,5500.0,387.14285714285717,11000.0,2710.0,6.0,6.0,0.2857142857142857,2,4,75.77777777777777,33.33333333333333,66.66666666666666,12.0,12.0,33.33333333333333,44.44444444444444,44.44444444444444,11.11111111111111,44.44444444444444,44.44444444444444,66.66666666666666,88.88888888888889,44.44444444444444,33.33333333333333,11.11111111111111,4688.888888888889,900.0,593.3333333333334,326.6666666666667,237.33333333333334,32.0,2.0,6,3.0,4.0,No
PRV51096,0.0,5.0,5.0,5,0.0,640.0,0.0,3200.0,0.0,0.0,0.0,1,4,85.2,60.0,40.0,12.0,12.0,60.0,80.0,60.0,0.0,20.0,60.0,80.0,60.0,40.0,20.0,0.0,4800.0,3372.0,854.4,1004.0,20.0,8.0,0.0,3,0.0,2.0,No
PRV51097,0.0,125.0,125.0,71,0.0,355.36,0.0,44420.0,0.0,0.0,0.0,1,8,69.98591549295774,40.845070422535215,59.154929577464785,11.830985915492958,11.929577464788732,32.3943661971831,40.845070422535215,29.577464788732392,12.676056338028168,23.943661971830984,30.985915492957744,69.01408450704226,71.83098591549296,30.985915492957744,16.901408450704224,8.450704225352112,3007.605633802817,2551.6901408450703,350.19718309859155,630.2816901408451,1.84,247.0,0.0,1,1.0,1.0,No
PRV51098,0.0,4.0,4.0,4,0.0,75.0,0.0,300.0,0.0,0.0,0.0,1,2,81.75,50.0,50.0,12.0,9.75,0.0,100.0,50.0,25.0,50.0,50.0,100.0,100.0,25.0,75.0,25.0,15500.0,2297.5,1335.0,580.0,0.0,13.0,0.0,2,0.0,2.0,No
PRV51100,5.0,0.0,5.0,5,15600.0,0.0,78000.0,0.0,6.0,6.0,5.0,1,2,70.8,20.0,80.0,12.0,12.0,20.0,80.0,40.0,0.0,20.0,20.0,60.0,80.0,0.0,40.0,0.0,15738.0,742.0,1068.0,236.0,1068.0,41.0,4.0,3,1.0,1.0,No
PRV51101,3.0,0.0,3.0,3,5533.333333333333,0.0,16600.0,0.0,3.3333333333333335,3.3333333333333335,3.0,1,3,57.333333333333336,100.0,0.0,12.0,12.0,66.66666666666666,100.0,100.0,0.0,33.33333333333333,33.33333333333333,66.66666666666666,100.0,66.66666666666666,33.33333333333333,33.33333333333333,9200.0,173.33333333333334,1780.0,110.0,1068.0,22.0,1.0,1,1.0,0.0,No
PRV51102,12.0,0.0,12.0,11,12333.333333333334,0.0,148000.0,0.0,4.0,4.0,12.0,1,2,80.81818181818181,72.72727272727273,27.27272727272727,12.0,12.0,27.27272727272727,63.63636363636363,63.63636363636363,9.090909090909092,27.27272727272727,36.36363636363637,72.72727272727273,90.9090909090909,9.090909090909092,45.45454545454545,18.181818181818183,14818.181818181818,697.2727272727273,1359.2727272727273,148.1818181818182,1068.0,88.0,10.0,3,1.0,1.0,No
PRV51103,0.0,6.0,6.0,4,0.0,73.33333333333333,0.0,440.0,0.0,0.0,0.0,1,1,74.0,75.0,25.0,12.0,12.0,75.0,50.0,100.0,0.0,75.0,75.0,100.0,100.0,50.0,100.0,0.0,2000.0,1182.5,267.0,477.5,10.0,8.0,0.0,2,0.0,2.0,Yes
PRV51104,0.0,12.0,12.0,9,0.0,158.33333333333334,0.0,1900.0,0.0,0.0,0.0,1,1,76.88888888888889,22.22222222222222,77.77777777777779,12.0,12.0,55.55555555555556,88.88888888888889,33.33333333333333,0.0,44.44444444444444,33.33333333333333,77.77777777777779,88.88888888888889,33.33333333333333,22.22222222222222,0.0,3666.6666666666665,1504.4444444444443,474.6666666666667,317.77777777777777,9.166666666666666,28.0,0.0,2,0.0,2.0,No
PRV51105,0.0,12.0,12.0,12,0.0,545.0,0.0,6540.0,0.0,0.0,0.0,1,1,76.16666666666667,50.0,50.0,12.0,12.0,50.0,83.33333333333334,58.333333333333336,25.0,33.33333333333333,41.66666666666667,91.66666666666666,66.66666666666666,33.33333333333333,25.0,0.0,8048.333333333333,4275.0,534.0,974.1666666666666,0.0,28.0,0.0,2,1.0,2.0,No
PRV51108,19.0,0.0,19.0,19,8210.526315789473,0.0,156000.0,0.0,5.2631578947368425,5.2631578947368425,19.0,1,5,72.10526315789474,31.57894736842105,68.42105263157895,12.0,11.368421052631579,57.89473684210527,68.42105263157895,68.42105263157895,21.052631578947366,57.89473684210527,47.368421052631575,84.21052631578947,89.47368421052632,52.63157894736842,21.052631578947366,26.31578947368421,13471.052631578947,2044.2105263157894,2184.4210526315787,477.89473684210526,1068.0,107.0,6.0,6,3.0,0.0,No
PRV51109,3.0,0.0,3.0,3,6000.0,0.0,18000.0,0.0,6.333333333333333,6.333333333333333,3.0,1,2,56.333333333333336,100.0,0.0,12.0,12.0,66.66666666666666,66.66666666666666,100.0,0.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,33.33333333333333,7833.333333333333,1070.0,1780.0,676.6666666666666,1068.0,25.0,4.0,1,2.0,0.0,No
PRV51110,5.0,0.0,5.0,5,5400.0,0.0,27000.0,0.0,10.2,10.2,5.0,3,5,67.6,60.0,40.0,12.0,12.0,60.0,80.0,80.0,0.0,20.0,80.0,100.0,100.0,20.0,20.0,0.0,5456.0,1188.0,1281.6,274.0,1068.0,42.0,4.0,3,3.0,0.0,No
PRV51111,0.0,132.0,132.0,85,0.0,415.6060606060606,0.0,54860.0,0.0,0.0,0.0,1,4,72.62352941176471,37.64705882352941,62.35294117647059,11.858823529411765,11.976470588235294,36.470588235294116,50.588235294117645,42.35294117647059,17.647058823529413,29.411764705882355,38.82352941176471,74.11764705882354,70.58823529411765,32.94117647058823,25.882352941176475,11.76470588235294,3469.176470588235,2663.294117647059,376.94117647058823,669.6470588235294,1.5151515151515151,278.0,0.0,4,2.0,2.0,No
PRV51112,0.0,304.0,304.0,195,0.0,346.2171052631579,0.0,105250.0,0.0,0.0,0.0,1,6,70.77435897435898,39.48717948717949,60.51282051282051,12.0,11.974358974358974,33.33333333333333,53.84615384615385,37.94871794871795,12.82051282051282,25.128205128205128,39.48717948717949,70.25641025641025,73.84615384615385,28.205128205128204,31.794871794871792,6.666666666666667,4497.589743589743,2387.846153846154,408.3282051282051,571.3076923076923,2.664473684210526,465.0,0.0,7,7.0,6.0,No
PRV51113,0.0,132.0,132.0,78,0.0,351.43939393939394,0.0,46390.0,0.0,0.0,0.0,1,4,72.48717948717949,37.17948717948718,62.82051282051282,11.846153846153847,11.846153846153847,33.33333333333333,48.717948717948715,32.05128205128205,11.538461538461538,35.8974358974359,29.48717948717949,62.82051282051282,73.07692307692307,28.205128205128204,32.05128205128205,2.564102564102564,2968.7179487179487,1835.3846153846155,383.38461538461536,521.6666666666666,4.166666666666667,255.0,1.0,2,2.0,1.0,No
PRV51114,0.0,262.0,262.0,160,0.0,292.82442748091603,0.0,76720.0,0.0,0.0,0.0,1,7,70.45,45.625,54.37499999999999,11.925,12.0,33.125,59.375,31.874999999999996,14.374999999999998,31.874999999999996,39.375,69.375,73.75,27.500000000000004,33.125,9.375,3532.3125,2071.875,442.55,528.4375,2.1374045801526718,376.0,0.0,5,4.0,3.0,No
PRV51115,0.0,7.0,7.0,6,0.0,140.0,0.0,980.0,0.0,0.0,0.0,1,2,72.5,16.666666666666664,83.33333333333334,12.0,12.0,50.0,50.0,33.33333333333333,16.666666666666664,50.0,66.66666666666666,83.33333333333334,66.66666666666666,0.0,33.33333333333333,0.0,4833.333333333333,1721.6666666666667,890.0,550.0,2.857142857142857,13.0,0.0,3,1.0,3.0,No
PRV51117,0.0,12.0,12.0,10,0.0,162.5,0.0,1950.0,0.0,0.0,0.0,2,5,67.5,50.0,50.0,12.0,12.0,30.0,100.0,60.0,40.0,50.0,40.0,90.0,100.0,30.0,30.0,10.0,6450.0,4926.0,534.0,785.0,0.0,28.0,0.0,4,0.0,3.0,No
PRV51118,16.0,0.0,16.0,16,8500.0,0.0,136000.0,0.0,4.25,4.25,16.0,1,5,67.25,37.5,62.5,12.0,12.0,25.0,75.0,50.0,12.5,43.75,50.0,81.25,81.25,50.0,25.0,12.5,21635.0,7256.25,1847.75,450.3125,1068.0,106.0,14.0,4,4.0,1.0,No
PRV51119,94.0,1.0,95.0,81,10478.72340425532,95580.0,985000.0,95580.0,5.968085106382978,5.9787234042553195,94.0,1,10,74.81481481481481,37.03703703703704,62.96296296296296,11.703703703703704,11.851851851851851,48.148148148148145,67.90123456790124,51.85185185185185,20.98765432098765,41.9753086419753,46.913580246913575,76.5432098765432,86.41975308641975,29.629629629629626,30.864197530864196,11.11111111111111,18585.802469135804,3007.1604938271603,1831.6543209876543,463.51851851851853,1065.7692307692307,357.0,51.0,8,7.0,7.0,Yes
PRV51120,7.0,0.0,7.0,7,7428.571428571428,0.0,52000.0,0.0,4.142857142857143,4.142857142857143,7.0,1,1,61.0,42.857142857142854,57.14285714285714,12.0,12.0,57.14285714285714,85.71428571428571,42.857142857142854,28.57142857142857,28.57142857142857,42.857142857142854,85.71428571428571,71.42857142857143,28.57142857142857,14.285714285714285,14.285714285714285,13302.857142857143,470.0,1487.4285714285713,145.71428571428572,1068.0,51.0,5.0,1,1.0,0.0,No
PRV51121,6.0,1.0,7.0,7,13500.0,80.0,81000.0,80.0,6.5,6.5,6.0,1,3,66.42857142857143,42.857142857142854,57.14285714285714,12.0,11.857142857142858,42.857142857142854,28.57142857142857,71.42857142857143,14.285714285714285,14.285714285714285,28.57142857142857,71.42857142857143,100.0,42.857142857142854,28.57142857142857,0.0,16607.14285714286,5070.0,1220.5714285714287,1382.857142857143,915.4285714285714,41.0,5.0,3,3.0,2.0,No
PRV51122,0.0,7.0,7.0,7,0.0,160.0,0.0,1120.0,0.0,0.0,0.0,1,3,66.71428571428571,42.857142857142854,57.14285714285714,12.0,12.0,28.57142857142857,42.857142857142854,14.285714285714285,14.285714285714285,28.57142857142857,42.857142857142854,57.14285714285714,42.857142857142854,0.0,14.285714285714285,0.0,1005.7142857142857,3861.4285714285716,152.57142857142858,1172.857142857143,0.0,14.0,0.0,7,3.0,4.0,No
PRV51123,2.0,29.0,31.0,28,4500.0,617.5862068965517,9000.0,17910.0,2.5,2.5,0.06896551724137931,4,11,69.57142857142857,53.57142857142857,46.42857142857143,12.0,12.0,42.857142857142854,60.71428571428571,35.714285714285715,3.571428571428571,35.714285714285715,46.42857142857143,71.42857142857143,71.42857142857143,14.285714285714285,28.57142857142857,3.571428571428571,2752.5,3357.5,495.85714285714283,898.9285714285714,70.19354838709677,88.0,1.0,21,7.0,9.0,No
PRV51125,12.0,36.0,48.0,32,9166.666666666666,591.9444444444445,110000.0,21310.0,4.333333333333333,4.333333333333333,0.3333333333333333,2,11,68.75,56.25,43.75,12.0,12.0,37.5,59.375,46.875,15.625,21.875,40.625,68.75,65.625,18.75,18.75,15.625,6405.625,1442.1875,767.625,428.4375,272.8333333333333,140.0,10.0,36,11.0,11.0,No
PRV51126,20.0,0.0,20.0,14,8850.0,0.0,177000.0,0.0,6.5,6.5,20.0,1,7,69.42857142857143,64.28571428571429,35.714285714285715,12.0,12.0,42.857142857142854,85.71428571428571,57.14285714285714,7.142857142857142,50.0,50.0,64.28571428571429,100.0,28.57142857142857,21.428571428571427,14.285714285714285,13242.857142857143,5637.857142857143,1673.4285714285713,1456.4285714285713,1068.0,110.0,12.0,2,2.0,0.0,Yes
PRV51128,5.0,45.0,50.0,38,18000.0,271.55555555555554,90000.0,12220.0,6.4,6.4,0.1111111111111111,5,10,67.92105263157895,34.21052631578947,65.78947368421053,11.842105263157896,11.68421052631579,34.21052631578947,57.89473684210527,39.473684210526315,31.57894736842105,28.947368421052634,47.368421052631575,68.42105263157895,73.68421052631578,31.57894736842105,26.31578947368421,13.157894736842104,5550.263157894737,1910.7894736842106,562.1052631578947,570.7894736842105,106.8,153.0,3.0,19,11.0,14.0,No
PRV51129,0.0,96.0,96.0,65,0.0,238.75,0.0,22920.0,0.0,0.0,0.0,9,19,73.64615384615385,46.15384615384615,53.84615384615385,11.538461538461538,11.63076923076923,41.53846153846154,56.92307692307692,35.38461538461539,13.846153846153847,21.53846153846154,35.38461538461539,72.3076923076923,81.53846153846153,26.153846153846157,21.53846153846154,9.230769230769232,4631.076923076923,2428.0,476.4923076923077,658.9230769230769,5.0,194.0,0.0,54,11.0,29.0,No
PRV51130,0.0,7.0,7.0,7,0.0,710.0,0.0,4970.0,0.0,0.0,0.0,1,3,62.0,71.42857142857143,28.57142857142857,12.0,10.285714285714286,28.57142857142857,57.14285714285714,42.857142857142854,14.285714285714285,42.857142857142854,85.71428571428571,28.57142857142857,85.71428571428571,0.0,42.857142857142854,42.857142857142854,2865.714285714286,1795.7142857142858,600.5714285714286,868.5714285714286,0.0,19.0,0.0,2,1.0,2.0,No
PRV51131,0.0,8.0,8.0,8,0.0,145.0,0.0,1160.0,0.0,0.0,0.0,2,3,74.5,50.0,50.0,12.0,12.0,37.5,37.5,37.5,12.5,37.5,50.0,87.5,62.5,12.5,25.0,12.5,3752.5,973.75,667.5,332.5,8.75,30.0,0.0,4,1.0,3.0,No
PRV51132,1.0,7.0,8.0,6,4000.0,190.0,4000.0,1330.0,4.0,4.0,0.14285714285714285,2,4,72.33333333333333,33.33333333333333,66.66666666666666,10.0,10.0,16.666666666666664,33.33333333333333,33.33333333333333,0.0,0.0,16.666666666666664,50.0,50.0,50.0,0.0,0.0,1166.6666666666667,1100.0,356.0,740.0,133.5,18.0,1.0,5,1.0,4.0,No
PRV51134,0.0,15.0,15.0,12,0.0,507.3333333333333,0.0,7610.0,0.0,0.0,0.0,1,3,67.16666666666667,66.66666666666666,33.33333333333333,12.0,12.0,58.333333333333336,50.0,33.33333333333333,8.333333333333332,16.666666666666664,41.66666666666667,58.333333333333336,50.0,16.666666666666664,33.33333333333333,0.0,2705.8333333333335,3695.0,356.0,894.1666666666666,5.333333333333333,28.0,0.0,3,1.0,1.0,No
PRV51135,0.0,5.0,5.0,2,0.0,60.0,0.0,300.0,0.0,0.0,0.0,1,2,69.5,100.0,0.0,12.0,12.0,0.0,50.0,50.0,50.0,100.0,0.0,50.0,100.0,50.0,0.0,0.0,2000.0,520.0,534.0,195.0,0.0,8.0,0.0,1,1.0,1.0,No
PRV51136,1.0,0.0,1.0,1,20000.0,0.0,20000.0,0.0,2.0,2.0,1.0,1,1,71.0,100.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,20000.0,400.0,1068.0,220.0,1068.0,9.0,2.0,1,1.0,0.0,No
